id,scrape_date,category,building_name,address,nearest_station1,nearest_station2,nearest_station3,building_age,total_floors,room_floor,rent,management_fee,deposit,gratuity,layout,area,url,page_number
1,2025-01-18 19:58:00,賃貸アパート,アロー坪井 33番館,千葉県船橋市坪井東１,東葉高速鉄道/船橋日大前駅 歩3分,新京成線/北習志野駅 歩25分,東葉高速鉄道/八千代緑が丘駅 歩22分,築3年,3階建,2階,7.5万円,3000円,11.25万円,7.5万円,ワンルーム,25.12m2,https://suumo.jp/chintai/jnc_000095757063/?bc=100417559589,1
2,2025-01-18 19:58:00,賃貸マンション,ベルクレール拾伍番館,千葉県船橋市本町２,ＪＲ総武線/船橋駅 歩7分,京成本線/京成船橋駅 歩6分,ＪＲ京葉線/南船橋駅 歩29分,築24年,8階建,3階,5.5万円,5000円,-,-,ワンルーム,19.42m2,https://suumo.jp/chintai/jnc_000094562155/?bc=100408663524,1
3,2025-01-18 19:58:00,賃貸マンション,ベルクレール拾伍番館,千葉県船橋市本町２,ＪＲ総武線/船橋駅 歩7分,京成本線/京成船橋駅 歩6分,ＪＲ京葉線/南船橋駅 歩29分,築24年,8階建,4階,5.6万円,5000円,-,-,ワンルーム,19.88m2,https://suumo.jp/chintai/jnc_000094398874/?bc=100406883818,1
4,2025-01-18 19:58:00,賃貸マンション,ベルクレール拾伍番館,千葉県船橋市本町２,ＪＲ総武線/船橋駅 歩7分,京成本線/京成船橋駅 歩6分,ＪＲ京葉線/南船橋駅 歩29分,築24年,8階建,6階,5.9万円,5000円,-,-,ワンルーム,19.42m2,https://suumo.jp/chintai/jnc_000063632056/?bc=100414145475,1
5,2025-01-18 19:58:00,賃貸マンション,ベルクレール拾伍番館,千葉県船橋市本町２,ＪＲ総武線/船橋駅 歩7分,京成本線/京成船橋駅 歩6分,ＪＲ京葉線/南船橋駅 歩29分,築24年,8階建,7階,6万円,5000円,-,-,ワンルーム,19.42m2,https://suumo.jp/chintai/jnc_000040864457/?bc=100417764642,1
6,2025-01-18 19:58:00,賃貸マンション,ロイヤルパークス船橋,千葉県船橋市行田１,東武野田線/塚田駅 歩3分,東武野田線/新船橋駅 歩10分,ＪＲ総武線/船橋駅 歩28分,築4年,11階建,5階,8.4万円,7000円,8.4万円,8.4万円,ワンルーム,31.5m2,https://suumo.jp/chintai/jnc_000094266184/?bc=100407120933,1
7,2025-01-18 19:58:00,賃貸マンション,カスタリア西船橋,千葉県船橋市西船４,ＪＲ総武線/西船橋駅 歩3分,東京メトロ東西線/西船橋駅 歩3分,京成本線/京成西船駅 歩6分,築24年,10階建,5階,6.7万円,5000円,6.7万円,-,ワンルーム,19.72m2,https://suumo.jp/chintai/jnc_000092223372/?bc=100392263251,1
8,2025-01-18 19:58:00,賃貸マンション,カスタリア西船橋,千葉県船橋市西船４,ＪＲ総武線/西船橋駅 歩3分,東京メトロ東西線/西船橋駅 歩3分,京成本線/京成西船駅 歩6分,築24年,10階建,7階,7.4万円,5000円,7.4万円,-,ワンルーム,19.72m2,https://suumo.jp/chintai/jnc_000095645287/?bc=100416732981,1
9,2025-01-18 19:58:00,賃貸マンション,カスタリア西船橋,千葉県船橋市西船４,ＪＲ総武線/西船橋駅 歩3分,東京メトロ東西線/西船橋駅 歩3分,京成本線/京成西船駅 歩6分,築24年,10階建,9階,7.4万円,5000円,7.4万円,-,ワンルーム,19.72m2,https://suumo.jp/chintai/jnc_000095250121/?bc=100416291066,1
10,2025-01-18 19:58:00,賃貸マンション,カスタリア西船橋,千葉県船橋市西船４,ＪＲ総武線/西船橋駅 歩3分,東京メトロ東西線/西船橋駅 歩3分,京成本線/京成西船駅 歩6分,築24年,10階建,10階,7.5万円,5000円,7.5万円,-,ワンルーム,19.72m2,https://suumo.jp/chintai/jnc_000095781926/?bc=100417605907,1
11,2025-01-18 19:58:00,賃貸マンション,カスタリア西船橋,千葉県船橋市西船４,ＪＲ総武線/西船橋駅 歩3分,東京メトロ東西線/西船橋駅 歩3分,京成本線/京成西船駅 歩6分,築24年,10階建,9階,7.2万円,11000円,-,7.2万円,ワンルーム,19.46m2,https://suumo.jp/chintai/jnc_000087348778/?bc=100415554893,1
12,2025-01-18 19:58:00,賃貸アパート,パレス・フジ,千葉県船橋市海神６,ＪＲ総武線/西船橋駅 歩16分,京成本線/海神駅 歩5分,東葉高速鉄道/東海神駅 歩15分,築24年,2階建,2階,6.2万円,2300円,-,-,ワンルーム,27m2,https://suumo.jp/chintai/jnc_000062171275/?bc=100417554784,1
13,2025-01-18 19:58:00,賃貸アパート,ＪＲ総武線 西船橋駅 2階建 築24年,千葉県船橋市海神６,ＪＲ総武線/西船橋駅 歩16分,京成本線/海神駅 歩5分,東葉高速鉄道/東海神駅 歩15分,築24年,2階建,2階,6.2万円,2300円,-,-,ワンルーム,27m2,https://suumo.jp/chintai/jnc_000062179113/?bc=100417615323,1
14,2025-01-18 19:58:00,賃貸アパート,フロンティアIＡ棟,千葉県船橋市習志野台２,新京成線/北習志野駅 歩10分,新京成線/高根木戸駅 歩15分,,築33年,2階建,1階,4.2万円,3000円,-,-,ワンルーム,23.18m2,https://suumo.jp/chintai/jnc_000062632291/?bc=100417740023,1
15,2025-01-18 19:58:00,賃貸マンション,エトワール宮本,千葉県船橋市宮本８,京成本線/船橋競馬場駅 歩2分,京成本線/大神宮下駅 歩11分,京成本線/谷津駅 歩13分,築32年,4階建,2階,4.7万円,3000円,-,-,ワンルーム,25.2m2,https://suumo.jp/chintai/jnc_000038843496/?bc=100417514521,1
16,2025-01-18 19:58:00,賃貸アパート,ブランノワール船橋,千葉県船橋市宮本１,京成本線/大神宮下駅 歩7分,ＪＲ総武線/船橋駅 歩9分,京成本線/京成船橋駅 歩8分,築5年,3階建,1階,6.9万円,-,-,-,ワンルーム,19.32m2,https://suumo.jp/chintai/jnc_000095781947/?bc=100414705424,1
17,2025-01-18 19:58:00,賃貸アパート,ブランノワール船橋,千葉県船橋市宮本１,京成本線/大神宮下駅 歩7分,ＪＲ総武線/船橋駅 歩9分,京成本線/京成船橋駅 歩8分,築5年,3階建,1階,6.5万円,5000円,-,-,ワンルーム,18.72m2,https://suumo.jp/chintai/jnc_000095702242/?bc=100417144369,1
18,2025-01-18 19:58:00,賃貸アパート,ブランノワール船橋,千葉県船橋市宮本１,京成本線/大神宮下駅 歩7分,ＪＲ総武線/船橋駅 歩9分,京成本線/京成船橋駅 歩8分,築5年,3階建,1階,6.4万円,7000円,-,-,ワンルーム,18.72m2,https://suumo.jp/chintai/jnc_000095019299/?bc=100343214501,1
19,2025-01-18 19:58:00,賃貸アパート,ブランノワール船橋,千葉県船橋市宮本１,京成本線/大神宮下駅 歩7分,ＪＲ総武線/船橋駅 歩9分,京成本線/京成船橋駅 歩8分,築5年,3階建,1階,6.4万円,8000円,-,-,ワンルーム,19.32m2,https://suumo.jp/chintai/jnc_000062343684/?bc=100411884620,1
20,2025-01-18 19:58:00,賃貸アパート,ブランノワール船橋,千葉県船橋市宮本１,京成本線/大神宮下駅 歩7分,ＪＲ総武線/船橋駅 歩9分,京成本線/京成船橋駅 歩8分,築5年,3階建,1階,6.5万円,7000円,-,-,ワンルーム,18.97m2,https://suumo.jp/chintai/jnc_000095483311/?bc=100415755287,1
21,2025-01-18 19:58:00,賃貸アパート,ブランノワール船橋,千葉県船橋市宮本１,京成本線/大神宮下駅 歩7分,ＪＲ総武線/船橋駅 歩9分,京成本線/京成船橋駅 歩8分,築5年,3階建,1階,6.5万円,8000円,-,-,ワンルーム,18.97m2,https://suumo.jp/chintai/jnc_000095489432/?bc=100417097200,1
22,2025-01-18 19:58:00,賃貸アパート,ブランノワール船橋,千葉県船橋市宮本１,京成本線/大神宮下駅 歩7分,ＪＲ総武線/船橋駅 歩9分,京成本線/京成船橋駅 歩8分,築5年,3階建,1階,6.9万円,8000円,-,-,ワンルーム,19.32m2,https://suumo.jp/chintai/jnc_000061877028/?bc=100413395848,1
23,2025-01-18 19:58:00,賃貸アパート,ブランノワール船橋,千葉県船橋市宮本１,京成本線/大神宮下駅 歩7分,ＪＲ総武線/船橋駅 歩9分,京成本線/京成船橋駅 歩8分,築5年,3階建,1階,7万円,8000円,-,-,ワンルーム,18.97m2,https://suumo.jp/chintai/jnc_000095483312/?bc=100415838403,1
24,2025-01-18 19:58:00,賃貸アパート,ＪＲ総武線 船橋駅 3階建 築5年,千葉県船橋市宮本１,ＪＲ総武線/船橋駅 歩9分,京成本線/京成船橋駅 歩8分,京成本線/大神宮下駅 歩5分,築5年,3階建,1階,6.4万円,8000円,-,-,ワンルーム,19.32m2,https://suumo.jp/chintai/jnc_000094899275/?bc=100412143972,1
25,2025-01-18 19:58:00,賃貸アパート,ＪＲ総武線 船橋駅 3階建 築5年,千葉県船橋市宮本１,ＪＲ総武線/船橋駅 歩9分,京成本線/京成船橋駅 歩8分,京成本線/大神宮下駅 歩5分,築5年,3階建,1階,6.5万円,7000円,-,-,ワンルーム,18.97m2,https://suumo.jp/chintai/jnc_000095483313/?bc=100415755189,1
26,2025-01-18 19:58:00,賃貸アパート,ＪＲ総武線 船橋駅 3階建 築5年,千葉県船橋市宮本１,ＪＲ総武線/船橋駅 歩9分,京成本線/京成船橋駅 歩8分,京成本線/大神宮下駅 歩5分,築5年,3階建,1階,6.5万円,8000円,-,-,ワンルーム,18.97m2,https://suumo.jp/chintai/jnc_000095516543/?bc=100417181191,1
27,2025-01-18 19:58:00,賃貸マンション,京成本線 海神駅 4階建 築4年,千葉県船橋市海神３,京成本線/海神駅 歩9分,東葉高速鉄道/東海神駅 歩11分,ＪＲ総武線快速/船橋駅 歩16分,築4年,4階建,1階,6.8万円,8000円,6.8万円,6.8万円,ワンルーム,25.29m2,https://suumo.jp/chintai/jnc_000095194909/?bc=100414322353,1
28,2025-01-18 19:58:00,賃貸マンション,京成本線 海神駅 4階建 築4年,千葉県船橋市海神３,京成本線/海神駅 歩9分,東葉高速鉄道/東海神駅 歩11分,ＪＲ総武線快速/船橋駅 歩16分,築4年,4階建,1階,6.9万円,8000円,6.9万円,6.9万円,ワンルーム,25.29m2,https://suumo.jp/chintai/jnc_000090517778/?bc=100385044807,1
29,2025-01-18 19:58:00,賃貸マンション,京成本線 海神駅 4階建 築4年,千葉県船橋市海神３,京成本線/海神駅 歩9分,東葉高速鉄道/東海神駅 歩11分,ＪＲ総武線快速/船橋駅 歩16分,築4年,4階建,2階,7.5万円,5000円,7.5万円,7.5万円,ワンルーム,25.39m2,https://suumo.jp/chintai/jnc_000095019262/?bc=100412799227,1
30,2025-01-18 19:58:00,賃貸マンション,サムティレジデンス船橋海神,千葉県船橋市海神３,京成本線/海神駅 歩7分,東葉高速鉄道/東海神駅 歩12分,ＪＲ総武線/船橋駅 歩14分,築4年,4階建,1階,6.8万円,8000円,6.8万円,6.8万円,ワンルーム,25.29m2,https://suumo.jp/chintai/jnc_000095194908/?bc=100417097225,1
31,2025-01-18 19:58:00,賃貸マンション,サムティレジデンス船橋海神,千葉県船橋市海神３,京成本線/海神駅 歩7分,東葉高速鉄道/東海神駅 歩12分,ＪＲ総武線/船橋駅 歩14分,築4年,4階建,1階,6.9万円,8000円,6.9万円,6.9万円,ワンルーム,25.29m2,https://suumo.jp/chintai/jnc_000090557224/?bc=100412752231,1
32,2025-01-18 19:58:00,賃貸マンション,サムティレジデンス船橋海神,千葉県船橋市海神３,京成本線/海神駅 歩7分,東葉高速鉄道/東海神駅 歩12分,ＪＲ総武線/船橋駅 歩14分,築4年,4階建,2階,7.5万円,5000円,7.5万円,7.5万円,ワンルーム,25.39m2,https://suumo.jp/chintai/jnc_000095029312/?bc=100413230192,1
33,2025-01-18 19:58:00,賃貸マンション,サムティレジデンス船橋海神,千葉県船橋市海神３,京成本線/海神駅 歩7分,東葉高速鉄道/東海神駅 歩12分,ＪＲ総武線/船橋駅 歩14分,築4年,4階建,2階,7.5万円,8000円,7.5万円,7.5万円,ワンルーム,25.39m2,https://suumo.jp/chintai/jnc_000095019261/?bc=100335153877,1
34,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,1階,6万円,3000円,-,6万円,ワンルーム,17.5m2,https://suumo.jp/chintai/jnc_000093832921/?bc=100404187890,1
35,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,1階,6.2万円,3000円,-,-,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093837166/?bc=100416609455,1
36,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,2階,6.2万円,3000円,-,-,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093837170/?bc=100416609458,1
37,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,1階,6.2万円,3000円,-,6.2万円,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093837167/?bc=100404234139,1
38,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,1階,6.3万円,3000円,-,-,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093832920/?bc=100416742433,1
39,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,1階,6.3万円,3000円,-,6.3万円,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093837168/?bc=100404187886,1
40,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,3階,6.3万円,3000円,-,6.3万円,ワンルーム,17.5m2,https://suumo.jp/chintai/jnc_000093837175/?bc=100404234137,1
41,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,2階,6.4万円,3000円,-,-,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093837172/?bc=100416742429,1
42,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,2階,6.4万円,3000円,-,6.4万円,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093837171/?bc=100404234155,1
43,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,2階,6.5万円,3000円,-,6.5万円,ワンルーム,18.13m2,https://suumo.jp/chintai/jnc_000093837169/?bc=100404234146,1
44,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,2階,6.5万円,3000円,-,6.5万円,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093837173/?bc=100404234141,1
45,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,3階,6.5万円,3000円,-,6.5万円,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093837176/?bc=100404234140,1
46,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,3階,6.5万円,3000円,-,6.5万円,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093837177/?bc=100404234160,1
47,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,3階,6.6万円,3000円,-,6.6万円,ワンルーム,18.13m2,https://suumo.jp/chintai/jnc_000093837174/?bc=100404234144,1
48,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,3階,6.6万円,3000円,-,6.6万円,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000093837178/?bc=100413862645,1
49,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,1階,6.6万円,3000円,-,6.6万円,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000095604209/?bc=100416519988,1
50,2025-01-18 19:58:00,賃貸アパート,Ｓｋｙ　Ｌｅｘ津田沼,千葉県船橋市前原東３,ＪＲ総武線快速/津田沼駅 歩10分,新京成線/新津田沼駅 歩11分,新京成線/前原駅 歩16分,新築,3階建,1階,6.6万円,3000円,-,6.6万円,ワンルーム,18m2,https://suumo.jp/chintai/jnc_000095604210/?bc=100416519983,1
51,2025-01-18 19:58:00,賃貸アパート,シャイア新船橋（シャイアシンフナバシ）,千葉県船橋市夏見３,東武野田線/新船橋駅 歩11分,東葉高速鉄道/東海神駅 歩15分,東武野田線/塚田駅 歩17分,新築,3階建,1階,6.2万円,3000円,6.2万円,-,ワンルーム,20.17m2,https://suumo.jp/chintai/jnc_000095166146/?bc=100417236306,1
52,2025-01-18 19:58:00,賃貸アパート,シャイア新船橋（シャイアシンフナバシ）,千葉県船橋市夏見３,東武野田線/新船橋駅 歩11分,東葉高速鉄道/東海神駅 歩15分,東武野田線/塚田駅 歩17分,新築,3階建,2階,6.5万円,3000円,6.5万円,-,ワンルーム,20.17m2,https://suumo.jp/chintai/jnc_000095166149/?bc=100417236308,1
53,2025-01-18 19:58:00,賃貸アパート,シャイア新船橋（シャイアシンフナバシ）,千葉県船橋市夏見３,東武野田線/新船橋駅 歩11分,東葉高速鉄道/東海神駅 歩15分,東武野田線/塚田駅 歩17分,新築,3階建,1階,6.6万円,3000円,6.6万円,-,ワンルーム,25.03m2,https://suumo.jp/chintai/jnc_000095166148/?bc=100417606588,1
54,2025-01-18 19:58:00,賃貸アパート,シャイア新船橋（シャイアシンフナバシ）,千葉県船橋市夏見３,東武野田線/新船橋駅 歩11分,東葉高速鉄道/東海神駅 歩15分,東武野田線/塚田駅 歩17分,新築,3階建,3階,6.6万円,3000円,6.6万円,-,ワンルーム,20.17m2,https://suumo.jp/chintai/jnc_000095166152/?bc=100417550804,1
55,2025-01-18 19:58:00,賃貸アパート,シャイア新船橋（シャイアシンフナバシ）,千葉県船橋市夏見３,東武野田線/新船橋駅 歩11分,東葉高速鉄道/東海神駅 歩15分,東武野田線/塚田駅 歩17分,新築,3階建,2階,6.9万円,3000円,6.9万円,-,ワンルーム,25.03m2,https://suumo.jp/chintai/jnc_000095166151/?bc=100417606586,1
56,2025-01-18 19:58:00,賃貸アパート,シャイア新船橋（シャイアシンフナバシ）,千葉県船橋市夏見３,東武野田線/新船橋駅 歩11分,東葉高速鉄道/東海神駅 歩15分,東武野田線/塚田駅 歩17分,新築,3階建,3階,7万円,3000円,7万円,-,ワンルーム,25.03m2,https://suumo.jp/chintai/jnc_000095166154/?bc=100417606585,1
57,2025-01-18 19:58:00,賃貸アパート,つかだ.COM,千葉県船橋市行田１,東武野田線/塚田駅 歩11分,ＪＲ総武線/西船橋駅 歩34分,ＪＲ武蔵野線/船橋法典駅 歩22分,築4年,3階建,1階,5.7万円,3000円,-,-,ワンルーム,23.6m2,https://suumo.jp/chintai/jnc_000080709234/?bc=100415802159,1
58,2025-01-18 19:58:00,賃貸アパート,つかだ.COM,千葉県船橋市行田１,東武野田線/塚田駅 歩11分,ＪＲ総武線/西船橋駅 歩34分,ＪＲ武蔵野線/船橋法典駅 歩22分,築4年,3階建,1階,6万円,3000円,-,-,ワンルーム,23.6m2,https://suumo.jp/chintai/jnc_000095471829/?bc=100417005364,1
59,2025-01-18 19:58:00,賃貸アパート,つかだ.COM,千葉県船橋市行田１,東武野田線/塚田駅 歩11分,ＪＲ総武線/西船橋駅 歩34分,ＪＲ武蔵野線/船橋法典駅 歩22分,築4年,3階建,1階,6万円,3000円,-,-,ワンルーム,23.6m2,https://suumo.jp/chintai/jnc_000095471830/?bc=100417005363,1
60,2025-01-18 19:58:00,賃貸アパート,つかだ.COM,千葉県船橋市行田１,東武野田線/塚田駅 歩11分,ＪＲ総武線/西船橋駅 歩34分,ＪＲ武蔵野線/船橋法典駅 歩22分,築4年,3階建,3階,6.2万円,3000円,-,6.2万円,ワンルーム,23.6m2,https://suumo.jp/chintai/jnc_000093773231/?bc=100407504222,1
61,2025-01-18 19:58:00,賃貸アパート,つかだ.COM,千葉県船橋市行田１,東武野田線/塚田駅 歩11分,ＪＲ総武線/西船橋駅 歩34分,ＪＲ武蔵野線/船橋法典駅 歩22分,築4年,3階建,3階,6.2万円,3000円,-,-,ワンルーム,23.6m2,https://suumo.jp/chintai/jnc_000095804885/?bc=100417762059,1
62,2025-01-18 19:58:00,賃貸マンション,ＪＲ総武線 船橋駅 4階建 築4年,千葉県船橋市湊町１,ＪＲ総武線/船橋駅 歩12分,京成本線/京成船橋駅 歩10分,,築4年,4階建,4階,6.4万円,5000円,6.4万円,-,ワンルーム,20.46m2,https://suumo.jp/chintai/jnc_000093822450/?bc=100404632556,1
63,2025-01-18 19:58:00,賃貸マンション,ＪＲ総武線 船橋駅 4階建 築4年,千葉県船橋市湊町１,ＪＲ総武線/船橋駅 歩12分,京成本線/京成船橋駅 歩10分,,築4年,4階建,3階,6.5万円,5000円,6.5万円,-,ワンルーム,20.46m2,https://suumo.jp/chintai/jnc_000093822449/?bc=100404585751,1
64,2025-01-18 19:58:00,賃貸マンション,ＪＲ総武線 船橋駅 4階建 築4年,千葉県船橋市湊町１,ＪＲ総武線/船橋駅 歩12分,京成本線/京成船橋駅 歩10分,,築4年,4階建,3階,6.5万円,5000円,-,-,ワンルーム,20.46m2,https://suumo.jp/chintai/jnc_000094747107/?bc=100411993510,1
65,2025-01-18 19:58:00,賃貸マンション,Arbusto Hills,千葉県船橋市東中山２,ＪＲ総武線/西船橋駅 歩20分,ＪＲ総武線/下総中山駅 歩11分,,新築,4階建,2階,7.1万円,5000円,7.1万円,-,ワンルーム,25.17m2,https://suumo.jp/chintai/jnc_000093878639/?bc=100394441343,1
66,2025-01-18 19:58:00,賃貸マンション,Arbusto Hills,千葉県船橋市東中山２,ＪＲ総武線/西船橋駅 歩20分,ＪＲ総武線/下総中山駅 歩11分,,新築,4階建,1階,7.1万円,5000円,7.1万円,-,ワンルーム,25.1m2,https://suumo.jp/chintai/jnc_000093878637/?bc=100390320881,1
67,2025-01-18 19:58:00,賃貸マンション,Arbusto Hills,千葉県船橋市東中山２,ＪＲ総武線/西船橋駅 歩20分,ＪＲ総武線/下総中山駅 歩11分,,新築,4階建,4階,7.2万円,5000円,7.2万円,-,ワンルーム,25.17m2,https://suumo.jp/chintai/jnc_000093878649/?bc=100385784183,1
68,2025-01-18 19:58:00,賃貸マンション,Arbusto Hills,千葉県船橋市東中山２,ＪＲ総武線/西船橋駅 歩20分,ＪＲ総武線/下総中山駅 歩11分,,新築,4階建,2階,7.2万円,5000円,7.2万円,-,ワンルーム,25.17m2,https://suumo.jp/chintai/jnc_000093878644/?bc=100406468367,1
69,2025-01-18 19:58:00,賃貸マンション,Arbusto Hills,千葉県船橋市東中山２,ＪＲ総武線/西船橋駅 歩20分,ＪＲ総武線/下総中山駅 歩11分,,新築,4階建,1階,7.2万円,5000円,7.2万円,-,ワンルーム,25m2,https://suumo.jp/chintai/jnc_000091273807/?bc=100385784158,1
70,2025-01-18 19:58:00,賃貸マンション,Arbusto Hills,千葉県船橋市東中山２,ＪＲ総武線/西船橋駅 歩20分,ＪＲ総武線/下総中山駅 歩11分,,新築,4階建,2階,7.3万円,5000円,7.3万円,-,ワンルーム,25.65m2,https://suumo.jp/chintai/jnc_000093878642/?bc=100394441339,1
71,2025-01-18 19:58:00,賃貸マンション,Arbusto Hills,千葉県船橋市東中山２,ＪＲ総武線/西船橋駅 歩20分,ＪＲ総武線/下総中山駅 歩11分,,新築,4階建,2階,7.3万円,5000円,7.3万円,-,ワンルーム,25.37m2,https://suumo.jp/chintai/jnc_000093878641/?bc=100406306775,1
72,2025-01-18 19:58:00,賃貸マンション,Arbusto Hills,千葉県船橋市東中山２,ＪＲ総武線/西船橋駅 歩20分,ＪＲ総武線/下総中山駅 歩11分,,新築,4階建,4階,7.3万円,5000円,7.3万円,-,ワンルーム,25.01m2,https://suumo.jp/chintai/jnc_000093878650/?bc=100392529078,1
73,2025-01-18 19:58:00,賃貸マンション,Arbusto Hills,千葉県船橋市東中山２,ＪＲ総武線/西船橋駅 歩20分,ＪＲ総武線/下総中山駅 歩11分,,新築,4階建,1階,7.3万円,5000円,7.3万円,-,ワンルーム,25.01m2,https://suumo.jp/chintai/jnc_000091273809/?bc=100390471698,1
74,2025-01-18 19:58:00,賃貸マンション,Arbusto Hills,千葉県船橋市東中山２,ＪＲ総武線/西船橋駅 歩20分,ＪＲ総武線/下総中山駅 歩11分,,新築,4階建,1階,7.3万円,5000円,7.3万円,-,ワンルーム,25.01m2,https://suumo.jp/chintai/jnc_000093878645/?bc=100406306770,1
75,2025-01-18 19:58:00,賃貸マンション,Arbusto Hills,千葉県船橋市東中山２,ＪＲ総武線/西船橋駅 歩20分,ＪＲ総武線/下総中山駅 歩11分,,新築,4階建,4階,7.3万円,5000円,7.3万円,-,ワンルーム,23.24m2,https://suumo.jp/chintai/jnc_000093878648/?bc=100390652276,1
76,2025-01-18 19:58:00,賃貸マンション,Arbusto Hills,千葉県船橋市東中山２,ＪＲ総武線/西船橋駅 歩20分,ＪＲ総武線/下総中山駅 歩11分,,新築,4階建,2階,7.4万円,5000円,7.4万円,-,ワンルーム,25.17m2,https://suumo.jp/chintai/jnc_000091273813/?bc=100390471663,1
77,2025-01-18 19:58:00,賃貸マンション,Arbusto Hills,千葉県船橋市東中山２,ＪＲ総武線/西船橋駅 歩20分,ＪＲ総武線/下総中山駅 歩11分,,新築,4階建,4階,7.5万円,5000円,7.5万円,-,ワンルーム,25.65m2,https://suumo.jp/chintai/jnc_000093878652/?bc=100385646187,1
