id,scrape_date,category,building_name,address,nearest_station1,nearest_station2,nearest_station3,building_age,total_floors,room_floor,rent,management_fee,deposit,gratuity,layout,area,url,page_number
370,2025-01-18 20:41:35,賃貸マンション,RIM本庄,埼玉県本庄市駅南２,ＪＲ高崎線/本庄駅 歩6分,,,築6年,6階建,5-6階,7.7万円,5000円,9万円,7.7万円,1LDK,48.58m2,https://suumo.jp/chintai/jnc_000094531045/?bc=100409515372,8
371,2025-01-18 20:41:35,賃貸アパート,フォレスタヴィラ　Ｂ棟,埼玉県本庄市下野堂,ＪＲ高崎線/神保原駅 歩23分,湘南新宿ライン高海/神保原駅 歩23分,,築13年,2階建,1階,6.7万円,4000円,-,6.7万円,2LDK,54.04m2,https://suumo.jp/chintai/jnc_000095154501/?bc=100414511302,8
372,2025-01-18 20:41:35,賃貸アパート,ＪＲ高崎線 神保原駅 2階建 築13年,埼玉県本庄市下野堂,ＪＲ高崎線/神保原駅 歩23分,湘南新宿ライン高海/神保原駅 歩23分,,築13年,2階建,1階,6.7万円,4000円,-,6.7万円,2LDK,54.04m2,https://suumo.jp/chintai/jnc_000095257249/?bc=100414284977,8
373,2025-01-18 20:41:35,賃貸アパート,プリマヴェーラ,埼玉県本庄市駅南１,ＪＲ高崎線/本庄駅 歩4分,上越新幹線/本庄早稲田駅 歩28分,,築21年,2階建,2階,6万円,4500円,-,3万円,1LDK,37.06m2,https://suumo.jp/chintai/jnc_000094855908/?bc=100411928036,8
374,2025-01-18 20:41:35,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築2年,埼玉県本庄市東台２,ＪＲ高崎線/本庄駅 歩14分,,,築2年,2階建,1-2階,6.7万円,4500円,-,-,2DK,51.78m2,https://suumo.jp/chintai/jnc_000094651835/?bc=100410360896,8
375,2025-01-18 20:41:35,賃貸アパート,エスポワールＡ,埼玉県本庄市小島２,ＪＲ高崎線/本庄駅 歩30分,ＪＲ高崎線/神保原駅 歩31分,上越新幹線/本庄早稲田駅 歩53分,築23年,2階建,1階,5.5万円,-,-,-,1LDK,40.29m2,https://suumo.jp/chintai/jnc_000095637951/?bc=000095410364,8
376,2025-01-18 20:41:35,賃貸アパート,メゾン　ラフレ,埼玉県本庄市今井,ＪＲ高崎線/本庄駅 車6分(3.3km),,,築11年,2階建,2階,5.9万円,3000円,-,5.9万円,2LDK,57.21m2,https://suumo.jp/chintai/jnc_000095339363/?bc=100408308843,8
377,2025-01-18 20:41:35,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築11年,埼玉県本庄市今井,ＪＲ高崎線/本庄駅 歩41分,,,築11年,2階建,2階,5.9万円,3000円,-,5.9万円,2LDK,57.21m2,https://suumo.jp/chintai/jnc_000095339364/?bc=100408256964,8
378,2025-01-18 20:41:35,賃貸アパート,レオパレスエル　ヴェローナ,埼玉県本庄市本庄４,ＪＲ高崎線/本庄駅 歩14分,,,築19年,2階建,1階,5.4万円,5000円,-,5.4万円,1K,19.87m2,https://suumo.jp/chintai/jnc_000093021849/?bc=100373650456,8
379,2025-01-18 20:41:35,賃貸アパート,レオパレスエル　ヴェローナ,埼玉県本庄市本庄４,ＪＲ高崎線/本庄駅 歩14分,,,築19年,2階建,1階,5.4万円,5000円,-,5.4万円,1K,19.87m2,https://suumo.jp/chintai/jnc_000093021848/?bc=100415442612,8
380,2025-01-18 20:41:35,賃貸アパート,レオパレスエル　ヴェローナ,埼玉県本庄市本庄４,ＪＲ高崎線/本庄駅 歩14分,,,築19年,2階建,1階,5.5万円,5000円,-,5.5万円,1K,20.28m2,https://suumo.jp/chintai/jnc_000095199395/?bc=100415443093,8
381,2025-01-18 20:41:35,賃貸アパート,レオパレスエル　ヴェローナ,埼玉県本庄市本庄４,ＪＲ高崎線/本庄駅 歩14分,,,築19年,2階建,2階,5.6万円,5000円,-,5.6万円,1K,19.87m2,https://suumo.jp/chintai/jnc_000093021850/?bc=100367809404,8
382,2025-01-18 20:41:35,賃貸アパート,レオパレスエル　ヴェローナ,埼玉県本庄市本庄４,ＪＲ高崎線/本庄駅 歩14分,,,築19年,2階建,2階,5.7万円,5000円,-,5.7万円,1K,20.28m2,https://suumo.jp/chintai/jnc_000095714909/?bc=100417202063,8
383,2025-01-18 20:41:35,賃貸アパート,６１０ガーデンA,埼玉県本庄市見福５,ＪＲ高崎線/本庄駅 歩20分,ＪＲ高崎線/神保原駅 歩54分,ＪＲ八高線/児玉駅 歩77分,築27年,2階建,1階,3.8万円,2000円,3.8万円,-,2DK,38.83m2,https://suumo.jp/chintai/jnc_000093126455/?bc=100398793341,8
384,2025-01-18 20:41:35,賃貸アパート,Ｌｕａｎ早稲田の杜,埼玉県本庄市早稲田の杜５,上越新幹線/本庄早稲田駅 歩13分,ＪＲ高崎線/本庄駅 歩30分,ＪＲ高崎線/神保原駅 歩87分,築2年,2階建,2階,5.8万円,5000円,-,-,1K,33.4m2,https://suumo.jp/chintai/jnc_000088294365/?bc=100359010288,8
385,2025-01-18 20:41:35,賃貸アパート,ジェルメＦ,埼玉県本庄市東台５,ＪＲ高崎線/本庄駅 歩17分,湘南新宿ライン高海/本庄駅 歩17分,,築5年,2階建,2階,7.7万円,2200円,-,7.7万円,2LDK,59.7m2,https://suumo.jp/chintai/jnc_000095441632/?bc=100416301330,8
386,2025-01-18 20:41:35,賃貸マンション,South450,埼玉県本庄市駅南２,ＪＲ高崎線/本庄駅 歩6分,上越新幹線/本庄早稲田駅 歩28分,ＪＲ高崎線/神保原駅 歩55分,築19年,9階建,6階,5万円,2000円,5万円,-,ワンルーム,30.24m2,https://suumo.jp/chintai/jnc_000027869045/?bc=100040598424,8
387,2025-01-18 20:41:35,賃貸マンション,South450,埼玉県本庄市駅南２,ＪＲ高崎線/本庄駅 歩6分,上越新幹線/本庄早稲田駅 歩28分,ＪＲ高崎線/神保原駅 歩55分,築19年,9階建,8階,5.2万円,2000円,5.2万円,-,ワンルーム,30.24m2,https://suumo.jp/chintai/jnc_000054048287/?bc=100393411780,8
388,2025-01-18 20:41:35,賃貸マンション,South450,埼玉県本庄市駅南２,ＪＲ高崎線/本庄駅 歩6分,上越新幹線/本庄早稲田駅 歩28分,ＪＲ高崎線/神保原駅 歩55分,築19年,9階建,6階,6.1万円,2000円,6.1万円,-,ワンルーム,38.78m2,https://suumo.jp/chintai/jnc_000024388340/?bc=100313448595,8
389,2025-01-18 20:41:35,賃貸マンション,オリンピア東台,埼玉県本庄市東台１,ＪＲ高崎線/本庄駅 歩9分,,,築39年,3階建,1階,4.3万円,2000円,-,-,3DK,56.58m2,https://suumo.jp/chintai/jnc_000093009246/?bc=100385544817,8
390,2025-01-18 20:41:35,賃貸マンション,オリンピア東台,埼玉県本庄市東台１,ＪＲ高崎線/本庄駅 歩9分,,,築39年,3階建,3階,4.3万円,2000円,-,-,3DK,56.58m2,https://suumo.jp/chintai/jnc_000095373446/?bc=100238957234,8
391,2025-01-18 20:41:35,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築5年,埼玉県本庄市東台５,ＪＲ高崎線/本庄駅 歩17分,湘南新宿ライン高海/本庄駅 歩17分,,築5年,2階建,2階,7.7万円,2200円,-,7.7万円,2LDK,59.7m2,https://suumo.jp/chintai/jnc_000095496433/?bc=100416438251,8
392,2025-01-18 20:41:35,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築12年,埼玉県本庄市朝日町３,ＪＲ高崎線/本庄駅 歩13分,上越新幹線/本庄早稲田駅 歩25分,湘南新宿ライン高海/本庄駅 歩14分,築12年,2階建,2階,6.35万円,1400円,-,6.35万円,1LDK,42.47m2,https://suumo.jp/chintai/jnc_000095441620/?bc=100415383369,8
393,2025-01-18 20:41:35,賃貸アパート,ディアス輝Ｂ棟,埼玉県本庄市栄２,ＪＲ高崎線/本庄駅 歩25分,上越新幹線/本庄早稲田駅 歩29分,北陸新幹線/本庄早稲田駅 歩29分,築27年,2階建,1階,5.3万円,-,-,-,2DK,43.84m2,https://suumo.jp/chintai/jnc_000095701903/?bc=100413724549,8
394,2025-01-18 20:41:35,賃貸アパート,ディアス輝Ｂ棟,埼玉県本庄市栄２,ＪＲ高崎線/本庄駅 歩25分,上越新幹線/本庄早稲田駅 歩29分,北陸新幹線/本庄早稲田駅 歩29分,築27年,2階建,1階,5.3万円,3000円,-,-,2DK,43.84m2,https://suumo.jp/chintai/jnc_000095560461/?bc=100411155599,8
395,2025-01-18 20:41:35,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築26年,埼玉県本庄市栄２,ＪＲ高崎線/本庄駅 歩26分,上越新幹線/本庄早稲田駅 歩29分,,築26年,2階建,1階,5.3万円,3000円,-,-,2DK,43.84m2,https://suumo.jp/chintai/jnc_000095560462/?bc=100410472021,8
396,2025-01-18 20:41:35,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築26年,埼玉県本庄市栄２,ＪＲ高崎線/本庄駅 歩26分,上越新幹線/本庄早稲田駅 歩29分,,築26年,2階建,1階,5.5万円,3000円,-,-,2DK,43.84m2,https://suumo.jp/chintai/jnc_000094672671/?bc=100413785861,8
397,2025-01-18 20:41:35,賃貸アパート,プルミエール・本庄,埼玉県本庄市寿１,湘南新宿ライン高海/本庄駅 歩21分,ＪＲ高崎線/本庄駅 歩21分,,築9年,2階建,2階,6.5万円,5000円,-,-,1LDK,54.62m2,https://suumo.jp/chintai/jnc_000086315561/?bc=100384962003,8
398,2025-01-18 20:41:35,賃貸アパート,プルミエール・本庄,埼玉県本庄市寿１,湘南新宿ライン高海/本庄駅 歩21分,ＪＲ高崎線/本庄駅 歩21分,,築9年,2階建,2階,6.6万円,5000円,-,-,1LDK,54.87m2,https://suumo.jp/chintai/jnc_000086117220/?bc=100389438876,8
399,2025-01-18 20:41:35,賃貸アパート,ファミーユ茂木A,埼玉県本庄市緑１,上越新幹線/本庄早稲田駅 歩14分,ＪＲ高崎線/本庄駅 歩17分,,築19年,2階建,1階,3.9万円,4000円,-,-,ワンルーム,17.39m2,https://suumo.jp/chintai/jnc_000092812474/?bc=100404653367,8
400,2025-01-18 20:41:35,賃貸アパート,ファミーユ茂木A,埼玉県本庄市緑１,上越新幹線/本庄早稲田駅 歩14分,ＪＲ高崎線/本庄駅 歩17分,,築19年,2階建,2階,4万円,4000円,-,-,ワンルーム,17.39m2,https://suumo.jp/chintai/jnc_000094439059/?bc=100411847840,8
401,2025-01-18 20:41:35,賃貸アパート,ファミーユ茂木A,埼玉県本庄市緑１,上越新幹線/本庄早稲田駅 歩14分,ＪＲ高崎線/本庄駅 歩17分,,築19年,2階建,2階,4万円,4000円,-,-,ワンルーム,17.39m2,https://suumo.jp/chintai/jnc_000093861541/?bc=100404653368,8
402,2025-01-18 20:41:35,賃貸アパート,コンフォーレハイムレッド,埼玉県本庄市児玉町吉田林,ＪＲ八高線/児玉駅 歩8分,,,築31年,2階建,1階,4.2万円,2000円,-,4.2万円,2DK,36.6m2,https://suumo.jp/chintai/jnc_000082311678/?bc=100397456672,8
403,2025-01-18 20:41:35,賃貸アパート,ＪＲ八高線 児玉駅 2階建 築31年,埼玉県本庄市児玉町吉田林,ＪＲ八高線/児玉駅 歩8分,ＪＲ八高線/丹荘駅 歩52分,上越新幹線/本庄早稲田駅 歩68分,築31年,2階建,1階,4.2万円,2000円,-,4.2万円,2DK,36.6m2,https://suumo.jp/chintai/jnc_000082311679/?bc=100408595824,8
404,2025-01-18 20:41:35,賃貸マンション,インベスト　１６,埼玉県本庄市東台３,ＪＲ高崎線/本庄駅 歩10分,上越新幹線/本庄早稲田駅 歩38分,,築18年,4階建,1階,5.3万円,2000円,5.3万円,-,ワンルーム,36m2,https://suumo.jp/chintai/jnc_000090900165/?bc=100383095745,8
405,2025-01-18 20:41:35,賃貸マンション,インベスト　１６,埼玉県本庄市東台３,ＪＲ高崎線/本庄駅 歩10分,上越新幹線/本庄早稲田駅 歩38分,,築18年,4階建,3階,5.5万円,2000円,5.5万円,-,ワンルーム,36m2,https://suumo.jp/chintai/jnc_000077323096/?bc=100380178976,8
406,2025-01-18 20:41:35,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築20年,埼玉県本庄市日の出３,ＪＲ高崎線/本庄駅 歩23分,,,築20年,2階建,1階,6.05万円,3300円,-,-,2LDK,55.44m2,https://suumo.jp/chintai/jnc_000048765546/?bc=100174490982,8
407,2025-01-18 20:41:35,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築20年,埼玉県本庄市日の出３,ＪＲ高崎線/本庄駅 歩23分,,,築20年,2階建,2階,6万円,4000円,-,2万円,1LDK,50.42m2,https://suumo.jp/chintai/jnc_000095452989/?bc=100415475214,8
408,2025-01-18 20:41:35,賃貸アパート,プティ・ラパン,埼玉県本庄市栄２,ＪＲ高崎線/本庄駅 歩19分,,,築7年,2階建,1階,6.65万円,1700円,-,6.65万円,1LDK,48.61m2,https://suumo.jp/chintai/jnc_000095603694/?bc=100416486458,8
409,2025-01-18 20:41:35,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築9年,埼玉県本庄市寿１,ＪＲ高崎線/本庄駅 歩20分,上越新幹線/本庄早稲田駅 歩35分,ＪＲ高崎線/岡部駅 歩63分,築9年,2階建,2階,6.5万円,5000円,-,-,1LDK,54.62m2,https://suumo.jp/chintai/jnc_000086414874/?bc=100401201426,8
410,2025-01-18 20:41:35,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築9年,埼玉県本庄市寿１,ＪＲ高崎線/本庄駅 歩20分,上越新幹線/本庄早稲田駅 歩35分,ＪＲ高崎線/岡部駅 歩63分,築9年,2階建,2階,6.6万円,5000円,-,-,1LDK,54.87m2,https://suumo.jp/chintai/jnc_000086208445/?bc=100408947708,8
411,2025-01-18 20:42:29,賃貸アパート,上越新幹線 本庄早稲田駅 2階建 築22年,埼玉県本庄市北堀,上越新幹線/本庄早稲田駅 歩14分,ＪＲ高崎線/本庄駅 歩24分,ＪＲ高崎線/神保原駅 歩75分,築22年,2階建,1階,4.3万円,3000円,4.3万円,-,1K,24.84m2,https://suumo.jp/chintai/jnc_000071419435/?bc=100411296598,9
412,2025-01-18 20:42:29,賃貸アパート,上越新幹線 本庄早稲田駅 2階建 築22年,埼玉県本庄市北堀,上越新幹線/本庄早稲田駅 歩14分,ＪＲ高崎線/本庄駅 歩24分,ＪＲ高崎線/神保原駅 歩75分,築22年,2階建,1階,4.3万円,3000円,4.3万円,-,1K,24.84m2,https://suumo.jp/chintai/jnc_000079526474/?bc=100411295593,9
413,2025-01-18 20:42:29,賃貸アパート,上越新幹線 本庄早稲田駅 2階建 築22年,埼玉県本庄市北堀,上越新幹線/本庄早稲田駅 歩14分,ＪＲ高崎線/本庄駅 歩24分,ＪＲ高崎線/神保原駅 歩75分,築22年,2階建,2階,4.3万円,3000円,4.3万円,-,1K,24.84m2,https://suumo.jp/chintai/jnc_000068708582/?bc=100411294946,9
414,2025-01-18 20:42:29,賃貸アパート,ｃａｓａ　ｓｑｕａｒｅ,埼玉県本庄市見福３,ＪＲ高崎線/本庄駅 歩15分,上越新幹線/本庄早稲田駅 歩19分,ＪＲ高崎線/神保原駅 歩62分,築29年,2階建,1階,5.3万円,2000円,-,-,1LDK,50.32m2,https://suumo.jp/chintai/jnc_000095489061/?bc=100399730694,9
415,2025-01-18 20:42:29,賃貸アパート,ｃａｓａ　ｓｑｕａｒｅ,埼玉県本庄市見福３,ＪＲ高崎線/本庄駅 歩15分,上越新幹線/本庄早稲田駅 歩19分,ＪＲ高崎線/神保原駅 歩62分,築29年,2階建,2階,5.3万円,2000円,-,-,1LDK,50.16m2,https://suumo.jp/chintai/jnc_000064662209/?bc=100397482343,9
416,2025-01-18 20:42:29,賃貸アパート,メルベーユ　Ｃ,埼玉県本庄市早稲田の杜３,上越新幹線/本庄早稲田駅 歩7分,北陸新幹線/本庄早稲田駅 歩7分,ＪＲ高崎線/本庄駅 歩23分,築14年,2階建,1階,5.8万円,4500円,-,3万円,ワンルーム,30.03m2,https://suumo.jp/chintai/jnc_000095452990/?bc=100416217258,9
417,2025-01-18 20:42:29,賃貸アパート,レセンテ新田原　II,埼玉県本庄市北堀,上越新幹線/本庄早稲田駅 歩14分,北陸新幹線/本庄早稲田駅 歩14分,,築17年,2階建,1階,5.4万円,4000円,-,3万円,ワンルーム,30.03m2,https://suumo.jp/chintai/jnc_000094772893/?bc=100412896494,9
418,2025-01-18 20:42:29,賃貸アパート,上越新幹線 本庄早稲田駅 2階建 築17年,埼玉県本庄市北堀,上越新幹線/本庄早稲田駅 歩15分,ＪＲ高崎線/本庄駅 歩22分,ＪＲ高崎線/神保原駅 歩74分,築17年,2階建,1階,5.4万円,4000円,-,3万円,ワンルーム,30.03m2,https://suumo.jp/chintai/jnc_000094784606/?bc=100411340394,9
419,2025-01-18 20:42:29,賃貸アパート,プランタン寿I,埼玉県本庄市寿１,ＪＲ高崎線/本庄駅 歩25分,,,築28年,2階建,2階,3.9万円,1700円,-,-,2DK,43.59m2,https://suumo.jp/chintai/jnc_000093506505/?bc=100401882702,9
420,2025-01-18 20:42:29,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築28年,埼玉県本庄市寿１,ＪＲ高崎線/本庄駅 歩25分,,,築28年,2階建,2階,3.9万円,1700円,-,-,2DK,43.59m2,https://suumo.jp/chintai/jnc_000093506506/?bc=100401711752,9
421,2025-01-18 20:42:29,賃貸アパート,ムサシノハイムＡ,埼玉県本庄市本庄４,ＪＲ高崎線/本庄駅 歩14分,上越新幹線/本庄早稲田駅 歩46分,北陸新幹線/本庄早稲田駅 歩46分,築37年,2階建,2階,4.1万円,3000円,-,-,2DK,41.81m2,https://suumo.jp/chintai/jnc_000095457280/?bc=100417080986,9
422,2025-01-18 20:42:29,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築21年,埼玉県本庄市駅南１,ＪＲ高崎線/本庄駅 歩4分,上越新幹線/本庄早稲田駅 歩28分,,築21年,2階建,2階,6万円,4500円,-,3万円,1LDK,37.06m2,https://suumo.jp/chintai/jnc_000094898847/?bc=100412071370,9
423,2025-01-18 20:42:29,賃貸アパート,コーポＩＮＯＵＥ,埼玉県本庄市日の出１,ＪＲ高崎線/本庄駅 歩17分,上越新幹線/本庄早稲田駅 歩41分,ＪＲ高崎線/神保原駅 歩72分,築37年,3階建,2階,3.9万円,3000円,-,-,2LDK,54.65m2,https://suumo.jp/chintai/jnc_000093050598/?bc=100396211238,9
424,2025-01-18 20:42:29,賃貸テラス・タウンハウス,エチュード,埼玉県本庄市西富田,-,,,築13年,2階建,-,7万円,-,-,-,2LDK,57.85m2,https://suumo.jp/chintai/jnc_000092261295/?bc=100392510819,9
425,2025-01-18 20:42:29,賃貸アパート,サンミラノ・ハイツ,埼玉県本庄市見福１,ＪＲ高崎線/本庄駅 歩6分,上越新幹線/本庄早稲田駅 歩27分,ＪＲ高崎線/神保原駅 歩57分,築26年,2階建,1階,4.8万円,2000円,-,-,1K,23.29m2,https://suumo.jp/chintai/jnc_000077918282/?bc=100355178088,9
426,2025-01-18 20:42:29,賃貸アパート,ベルテサクラ,埼玉県本庄市緑１,ＪＲ高崎線/本庄駅 歩14分,上越新幹線/本庄早稲田駅 歩18分,ＪＲ高崎線/神保原駅 歩61分,築19年,2階建,2階,6.4万円,3000円,-,3万円,1LDK,42.11m2,https://suumo.jp/chintai/jnc_000091601358/?bc=100404900750,9
427,2025-01-18 20:42:29,賃貸アパート,ベルテサクラ,埼玉県本庄市緑１,ＪＲ高崎線/本庄駅 歩14分,上越新幹線/本庄早稲田駅 歩18分,ＪＲ高崎線/神保原駅 歩61分,築19年,2階建,1階,6.5万円,3000円,-,3万円,1LDK,42.11m2,https://suumo.jp/chintai/jnc_000094363147/?bc=100409169268,9
428,2025-01-18 20:42:29,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築19年,埼玉県本庄市緑１,ＪＲ高崎線/本庄駅 歩14分,上越新幹線/本庄早稲田駅 歩18分,,築19年,2階建,1階,6.5万円,3000円,-,3万円,1LDK,42.11m2,https://suumo.jp/chintai/jnc_000094335656/?bc=100408372091,9
429,2025-01-18 20:42:29,賃貸マンション,アサヒ　プリンス,埼玉県本庄市駅南１,ＪＲ高崎線/本庄駅 歩8分,上越新幹線/本庄早稲田駅 歩29分,北陸新幹線/本庄早稲田駅 歩29分,築15年,4階建,2階,5.5万円,4000円,5.5万円,5.5万円,ワンルーム,36m2,https://suumo.jp/chintai/jnc_000077604987/?bc=100414631493,9
430,2025-01-18 20:42:29,賃貸マンション,ＪＲ高崎線 本庄駅 3階建 築15年,埼玉県本庄市駅南１,ＪＲ高崎線/本庄駅 歩8分,,,築15年,3階建,3階,5.5万円,4000円,5.5万円,5.5万円,ワンルーム,36m2,https://suumo.jp/chintai/jnc_000094060437/?bc=100408416606,9
431,2025-01-18 20:42:29,賃貸マンション,パビリオン本庄,埼玉県本庄市銀座３,ＪＲ高崎線/本庄駅 歩7分,上越新幹線/本庄早稲田駅 歩35分,,築36年,6階建,4階,4.05万円,5500円,-,-,2DK,39.73m2,https://suumo.jp/chintai/jnc_000092121100/?bc=100392397697,9
432,2025-01-18 20:42:29,賃貸マンション,パビリオン本庄,埼玉県本庄市銀座３,ＪＲ高崎線/本庄駅 歩7分,上越新幹線/本庄早稲田駅 歩35分,,築36年,6階建,3階,4.05万円,5500円,-,-,2DK,39.73m2,https://suumo.jp/chintai/jnc_000089225317/?bc=100371122515,9
433,2025-01-18 20:42:29,賃貸アパート,上越新幹線 本庄早稲田駅 2階建 築14年,埼玉県本庄市早稲田の杜３,上越新幹線/本庄早稲田駅 歩9分,ＪＲ高崎線/本庄駅 バス9分 (バス停)法務局南（ほにぽんシャトル） 歩5分,,築14年,2階建,1階,5.8万円,4500円,-,3万円,ワンルーム,30.03m2,https://suumo.jp/chintai/jnc_000095438175/?bc=100386932196,9
434,2025-01-18 20:42:29,賃貸アパート,メゾン巴,埼玉県本庄市小島１,ＪＲ高崎線/本庄駅 歩25分,ＪＲ高崎線/神保原駅 歩33分,上越新幹線/本庄早稲田駅 歩44分,築31年,2階建,2階,4万円,2000円,-,-,2DK,39.74m2,https://suumo.jp/chintai/jnc_000091682277/?bc=100388439106,9
435,2025-01-18 20:42:29,賃貸アパート,メゾン巴,埼玉県本庄市小島１,ＪＲ高崎線/本庄駅 歩25分,ＪＲ高崎線/神保原駅 歩33分,上越新幹線/本庄早稲田駅 歩44分,築31年,2階建,2階,4万円,2000円,-,-,2DK,39.74m2,https://suumo.jp/chintai/jnc_000091137821/?bc=100384645872,9
436,2025-01-18 20:42:29,賃貸アパート,オーブ　ソレイユII,埼玉県本庄市北堀,北陸新幹線/本庄早稲田駅 歩10分,上越新幹線/本庄早稲田駅 歩10分,,新築,2階建,1階,7.4万円,2800円,-,7.4万円,1LDK,50.14m2,https://suumo.jp/chintai/jnc_000095378575/?bc=100415442964,9
437,2025-01-18 20:42:29,賃貸アパート,オーブ　ソレイユII,埼玉県本庄市北堀,北陸新幹線/本庄早稲田駅 歩10分,上越新幹線/本庄早稲田駅 歩10分,,新築,2階建,1階,7.6万円,2800円,-,7.6万円,1LDK,50.14m2,https://suumo.jp/chintai/jnc_000095378574/?bc=100415382782,9
438,2025-01-18 20:42:29,賃貸アパート,オーブ　ソレイユII,埼玉県本庄市北堀,北陸新幹線/本庄早稲田駅 歩10分,上越新幹線/本庄早稲田駅 歩10分,,新築,2階建,1階,7.6万円,2800円,-,7.6万円,1LDK,50.14m2,https://suumo.jp/chintai/jnc_000095378576/?bc=100415382783,9
439,2025-01-18 20:42:29,賃貸アパート,オーブ　ソレイユII,埼玉県本庄市北堀,北陸新幹線/本庄早稲田駅 歩10分,上越新幹線/本庄早稲田駅 歩10分,,新築,2階建,2階,8.1万円,2800円,-,8.1万円,2LDK,58.6m2,https://suumo.jp/chintai/jnc_000095378578/?bc=100415383367,9
440,2025-01-18 20:42:29,賃貸アパート,オーブ　ソレイユII,埼玉県本庄市北堀,北陸新幹線/本庄早稲田駅 歩10分,上越新幹線/本庄早稲田駅 歩10分,,新築,2階建,2階,8.3万円,2800円,-,8.3万円,2LDK,58.6m2,https://suumo.jp/chintai/jnc_000095378579/?bc=100415442518,9
441,2025-01-18 20:42:29,賃貸アパート,オーブ　ソレイユII,埼玉県本庄市北堀,北陸新幹線/本庄早稲田駅 歩10分,上越新幹線/本庄早稲田駅 歩10分,,新築,2階建,2階,8.3万円,2800円,-,8.3万円,2LDK,58.57m2,https://suumo.jp/chintai/jnc_000095378577/?bc=100415442059,9
442,2025-01-18 20:42:29,賃貸アパート,上越新幹線 本庄早稲田駅 2階建 築8年,埼玉県本庄市早稲田の杜３,上越新幹線/本庄早稲田駅 歩9分,北陸新幹線/本庄早稲田駅 歩9分,,築8年,2階建,1階,5.8万円,3500円,-,5.8万円,ワンルーム,30.03m2,https://suumo.jp/chintai/jnc_000093379453/?bc=100400974962,9
443,2025-01-18 20:42:29,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築26年,埼玉県本庄市日の出２,ＪＲ高崎線/本庄駅 歩14分,ＪＲ高崎線/深谷駅 車23分(10.1km),ＪＲ高崎線/熊谷駅 車44分(23.2km),築26年,2階建,2階,3.5万円,5000円,-,3.5万円,1K,20.28m2,https://suumo.jp/chintai/jnc_000088374695/?bc=100348456846,9
444,2025-01-18 20:42:29,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築26年,埼玉県本庄市日の出２,ＪＲ高崎線/本庄駅 歩14分,ＪＲ高崎線/深谷駅 車23分(10.1km),ＪＲ高崎線/熊谷駅 車44分(23.2km),築26年,2階建,2階,4万円,5000円,-,4万円,1K,20.28m2,https://suumo.jp/chintai/jnc_000079119672/?bc=100348457054,9
445,2025-01-18 20:42:29,賃貸アパート,ＪＲ高崎線 本庄駅 2階建 築26年,埼玉県本庄市日の出２,ＪＲ高崎線/本庄駅 歩14分,ＪＲ高崎線/深谷駅 車23分(10.1km),ＪＲ高崎線/熊谷駅 車44分(23.2km),築26年,2階建,2階,4.1万円,5000円,-,4.1万円,1K,20.28m2,https://suumo.jp/chintai/jnc_000090139461/?bc=100348456836,9
446,2025-01-18 20:42:29,賃貸テラス・タウンハウス,リンドバーグ,埼玉県本庄市朝日町２,ＪＲ高崎線/本庄駅 歩12分,上越新幹線/本庄早稲田駅 歩32分,ＪＲ高崎線/岡部駅 歩72分,築18年,2階建,1-2階,7.3万円,-,7.3万円,-,2LDK,62.1m2,https://suumo.jp/chintai/jnc_000053328048/?bc=100397589714,9
447,2025-01-18 20:42:29,賃貸アパート,コンフォーレハイムグリーン,埼玉県本庄市児玉町吉田林,ＪＲ八高線/児玉駅 歩12分,,,築30年,2階建,1階,4万円,2000円,-,-,2K,33.11m2,https://suumo.jp/chintai/jnc_000091137822/?bc=100384781873,9
448,2025-01-18 20:42:29,賃貸アパート,コンフォーレハイムグリーン,埼玉県本庄市児玉町吉田林,ＪＲ八高線/児玉駅 歩12分,,,築30年,2階建,2階,4万円,2000円,-,-,2K,33.12m2,https://suumo.jp/chintai/jnc_000017030063/?bc=100393070309,9
449,2025-01-18 20:42:29,賃貸アパート,ＪＲ八高線 児玉駅 2階建 築31年,埼玉県本庄市児玉町吉田林,ＪＲ八高線/児玉駅 歩8分,ＪＲ高崎線/本庄駅 歩92分,,築31年,2階建,1階,4万円,2000円,-,-,2K,33.11m2,https://suumo.jp/chintai/jnc_000091149532/?bc=100388323457,9
450,2025-01-18 20:42:29,賃貸一戸建て,うめだ戸建,埼玉県本庄市下野堂３,ＪＲ高崎線/神保原駅 歩13分,ＪＲ高崎線/本庄駅 歩45分,ＪＲ高崎線/本庄駅 車11分(3.7km),築10年,2階建,1-2階,9万円,-,-,-,4LDK,100.4m2,https://suumo.jp/chintai/jnc_000094678416/?bc=100410474745,9
